split_row_idx,video_stem,subject_id,g_group,split,class_name,class_idx,window_idx,start_frame,start_time_sec
262,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,11,88,5.8667
263,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,12,96,6.4
264,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,13,104,6.9333
265,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,14,112,7.4667
266,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,15,120,8.0
267,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,16,128,8.5333
268,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,17,136,9.0667
269,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,18,144,9.6
270,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,19,152,10.1333
271,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,20,160,10.6667
272,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,21,168,11.2
273,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,22,176,11.7333
274,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,23,184,12.2667
275,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,24,192,12.8
276,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,25,200,13.3333
277,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,26,208,13.8667
278,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,27,216,14.4
279,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,28,224,14.9333
280,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,29,232,15.4667
281,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,30,240,16.0
282,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,31,248,16.5333
283,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,32,256,17.0667
284,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,33,264,17.6
285,HandWash_014_A_01_G03,14,G03,train,step1_palma_palma,0,34,272,18.1333
286,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,0,0,0.0
287,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,1,8,0.5333
288,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,2,16,1.0667
289,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,3,24,1.6
290,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,4,32,2.1333
291,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,5,40,2.6667
292,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,6,48,3.2
293,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,7,56,3.7333
294,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,8,64,4.2667
295,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,9,72,4.8
296,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,10,80,5.3333
297,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,11,88,5.8667
298,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,12,96,6.4
299,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,13,104,6.9333
300,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,14,112,7.4667
301,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,15,120,8.0
302,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,16,128,8.5333
303,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,17,136,9.0667
304,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,18,144,9.6
305,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,19,152,10.1333
306,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,20,160,10.6667
307,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,21,168,11.2
308,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,22,176,11.7333
309,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,23,184,12.2667
310,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,24,192,12.8
311,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,25,200,13.3333
312,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,26,208,13.8667
313,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,27,216,14.4
314,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,28,224,14.9333
315,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,29,232,15.4667
316,HandWash_015_A_01_G04,15,G04,train,step1_palma_palma,0,30,240,16.0
19,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,0,0,0.0
20,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,1,15,1.0
21,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,2,30,2.0
22,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,3,45,3.0
23,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,4,60,4.0
24,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,5,75,5.0
25,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,6,90,6.0
26,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,7,105,7.0
27,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,8,120,8.0
28,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,9,135,9.0
29,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,10,150,10.0
30,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,11,165,11.0
31,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,12,180,12.0
32,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,13,195,13.0
33,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,14,210,14.0
34,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,15,225,15.0
35,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,16,240,16.0
36,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,17,255,17.0
37,HandWash_016_A_01_G04,16,G04,val,step1_palma_palma,0,18,270,18.0
317,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,0,0,0.0
318,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,1,8,0.5333
319,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,2,16,1.0667
320,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,3,24,1.6
321,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,4,32,2.1333
322,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,5,40,2.6667
323,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,6,48,3.2
324,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,7,56,3.7333
325,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,8,64,4.2667
326,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,9,72,4.8
327,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,10,80,5.3333
328,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,11,88,5.8667
329,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,12,96,6.4
330,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,13,104,6.9333
331,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,14,112,7.4667
332,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,15,120,8.0
333,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,16,128,8.5333
334,HandWash_017_A_01_G04,17,G04,train,step1_palma_palma,0,17,136,9.0667
335,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,0,0,0.0
336,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,1,8,0.5333
337,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,2,16,1.0667
338,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,3,24,1.6
339,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,4,32,2.1333
340,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,5,40,2.6667
341,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,6,48,3.2
342,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,7,56,3.7333
343,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,8,64,4.2667
344,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,9,72,4.8
345,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,10,80,5.3333
346,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,11,88,5.8667
347,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,12,96,6.4
348,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,13,104,6.9333
349,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,14,112,7.4667
350,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,15,120,8.0
351,HandWash_018_A_01_G05,18,G05,train,step1_palma_palma,0,16,128,8.5333
45,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,0,0,0.0
46,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,1,15,1.0
47,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,2,30,2.0
48,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,3,45,3.0
49,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,4,60,4.0
50,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,5,75,5.0
51,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,6,90,6.0
52,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,7,105,7.0
53,HandWash_019_A_01_G05,19,G05,test,step1_palma_palma,0,8,120,8.0
352,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,0,0,0.0
353,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,1,8,0.5333
354,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,2,16,1.0667
355,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,3,24,1.6
356,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,4,32,2.1333
357,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,5,40,2.6667
358,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,6,48,3.2
359,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,7,56,3.7333
360,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,8,64,4.2667
361,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,9,72,4.8
362,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,10,80,5.3333
363,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,11,88,5.8667
364,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,12,96,6.4
365,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,13,104,6.9333
366,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,14,112,7.4667
367,HandWash_020_A_01_G05,20,G05,train,step1_palma_palma,0,15,120,8.0
38,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,0,0,0.0
39,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,1,15,1.0
40,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,2,30,2.0
41,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,3,45,3.0
42,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,4,60,4.0
43,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,5,75,5.0
44,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,6,90,6.0
45,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,7,105,7.0
46,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,8,120,8.0
47,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,9,135,9.0
48,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,10,150,10.0
49,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,11,165,11.0
50,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,12,180,12.0
51,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,13,195,13.0
52,HandWash_021_A_01_G05,21,G05,val,step1_palma_palma,0,14,210,14.0
53,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,0,0,0.0
54,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,1,15,1.0
55,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,2,30,2.0
56,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,3,45,3.0
57,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,4,60,4.0
58,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,5,75,5.0
59,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,6,90,6.0
60,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,7,105,7.0
61,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,8,120,8.0
62,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,9,135,9.0
63,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,10,150,10.0
64,HandWash_022_A_01_G05,22,G05,val,step1_palma_palma,0,11,165,11.0
368,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,0,0,0.0
369,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,1,8,0.5333
370,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,2,16,1.0667
371,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,3,24,1.6
372,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,4,32,2.1333
373,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,5,40,2.6667
374,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,6,48,3.2
375,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,7,56,3.7333
376,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,8,64,4.2667
377,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,9,72,4.8
378,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,10,80,5.3333
379,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,11,88,5.8667
380,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,12,96,6.4
381,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,13,104,6.9333
382,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,14,112,7.4667
383,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,15,120,8.0
384,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,16,128,8.5333
385,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,17,136,9.0667
386,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,18,144,9.6
387,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,19,152,10.1333
388,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,20,160,10.6667
389,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,21,168,11.2
390,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,22,176,11.7333
391,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,23,184,12.2667
392,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,24,192,12.8
393,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,25,200,13.3333
394,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,26,208,13.8667
395,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,27,216,14.4
396,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,28,224,14.9333
397,HandWash_023_A_01_G05,23,G05,train,step1_palma_palma,0,29,232,15.4667
54,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,0,0,0.0
55,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,1,15,1.0
56,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,2,30,2.0
57,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,3,45,3.0
58,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,4,60,4.0
59,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,5,75,5.0
60,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,6,90,6.0
61,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,7,105,7.0
62,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,8,120,8.0
63,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,9,135,9.0
64,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,10,150,10.0
65,HandWash_024_A_01_G05,24,G05,test,step1_palma_palma,0,11,165,11.0
398,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,0,0,0.0
399,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,1,8,0.5333
400,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,2,16,1.0667
401,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,3,24,1.6
402,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,4,32,2.1333
403,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,5,40,2.6667
404,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,6,48,3.2
405,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,7,56,3.7333
406,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,8,64,4.2667
407,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,9,72,4.8
408,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,10,80,5.3333
409,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,11,88,5.8667
410,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,12,96,6.4
411,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,13,104,6.9333
412,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,14,112,7.4667
413,HandWash_025_A_01_G05,25,G05,train,step1_palma_palma,0,15,120,8.0
414,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,0,0,0.0
415,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,1,8,0.5333
416,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,2,16,1.0667
417,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,3,24,1.6
418,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,4,32,2.1333
419,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,5,40,2.6667
420,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,6,48,3.2
421,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,7,56,3.7333
422,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,8,64,4.2667
423,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,9,72,4.8
424,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,10,80,5.3333
425,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,11,88,5.8667
426,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,12,96,6.4
427,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,13,104,6.9333
428,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,14,112,7.4667
429,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,15,120,8.0
430,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,16,128,8.5333
431,HandWash_001_A_02_G_01,1,G01,train,step2_palma_dorso,1,17,136,9.0667
66,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,0,0,0.0
67,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,1,15,1.0
68,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,2,30,2.0
69,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,3,45,3.0
70,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,4,60,4.0
71,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,5,75,5.0
72,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,6,90,6.0
73,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,7,105,7.0
74,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,8,120,8.0
75,HandWash_002_A_02_G_01,2,G01,test,step2_palma_dorso,1,9,135,9.0
432,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,0,0,0.0
433,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,1,8,0.5333
434,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,2,16,1.0667
435,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,3,24,1.6
436,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,4,32,2.1333
437,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,5,40,2.6667
438,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,6,48,3.2
439,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,7,56,3.7333
440,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,8,64,4.2667
441,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,9,72,4.8
442,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,10,80,5.3333
443,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,11,88,5.8667
444,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,12,96,6.4
445,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,13,104,6.9333
446,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,14,112,7.4667
447,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,15,120,8.0
448,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,16,128,8.5333
449,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,17,136,9.0667
450,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,18,144,9.6
451,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,19,152,10.1333
452,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,20,160,10.6667
453,HandWash_003_A_02_G_01,3,G01,train,step2_palma_dorso,1,21,168,11.2
65,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,0,0,0.0
66,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,1,15,1.0
67,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,2,30,2.0
68,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,3,45,3.0
69,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,4,60,4.0
70,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,5,75,5.0
71,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,6,90,6.0
72,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,7,105,7.0
73,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,8,120,8.0
74,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,9,135,9.0
75,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,10,150,10.0
76,HandWash_004_A_02_G_01,4,G01,val,step2_palma_dorso,1,11,165,11.0
454,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,0,0,0.0
455,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,1,8,0.5333
456,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,2,16,1.0667
457,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,3,24,1.6
458,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,4,32,2.1333
459,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,5,40,2.6667
460,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,6,48,3.2
461,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,7,56,3.7333
462,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,8,64,4.2667
463,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,9,72,4.8
464,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,10,80,5.3333
465,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,11,88,5.8667
466,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,12,96,6.4
467,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,13,104,6.9333
468,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,14,112,7.4667
469,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,15,120,8.0
470,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,16,128,8.5333
471,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,17,136,9.0667
472,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,18,144,9.6
473,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,19,152,10.1333
474,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,20,160,10.6667
475,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,21,168,11.2
476,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,22,176,11.7333
477,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,23,184,12.2667
478,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,24,192,12.8
479,HandWash_005_A_02_G_01,5,G01,train,step2_palma_dorso,1,25,200,13.3333
480,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,0,0,0.0
481,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,1,8,0.5333
482,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,2,16,1.0667
483,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,3,24,1.6
484,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,4,32,2.1333
485,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,5,40,2.6667
486,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,6,48,3.2
487,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,7,56,3.7333
488,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,8,64,4.2667
489,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,9,72,4.8
490,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,10,80,5.3333
491,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,11,88,5.8667
492,HandWash_006_A_02_G_01,6,G01,train,step2_palma_dorso,1,12,96,6.4
